ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
ISSUE-0109,TODO: filters：r18 + strict（含 NULL 语义） （验收：TEST）,From TODO-全量Issue拆分.md §9: filters：r18 + strict（含 NULL 语义） （验收：TEST）,Implement and verify: filters：r18 + strict（含 NULL 语义） （验收：TEST）,py -3.11 -m pytest -q backend/tests -k r18_filter,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/app/db/random_pick.py | backend/tests/test_random_r18_filter.py,ISSUE-0002,priority:P0 milestone:M5 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pytest_r18_filter:ok
ISSUE-0110,TODO: filters：orientation/min_width/min_height/min_pixels（验收：TEST）,From TODO-全量Issue拆分.md §9: filters：orientation/min_width/min_height/min_pixels（验收：TEST）,Implement and verify: filters：orientation/min_width/min_height/min_pixels（验收：TEST）,py -3.11 -m pytest -q backend/tests -k geometry_filters,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/app/db/random_pick.py | backend/tests/test_random_geometry_filters.py,ISSUE-0002,priority:P0 milestone:M5 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pytest_geometry_filters:ok
ISSUE-0111,TODO: filters：included_tags/excluded_tags（验收：TEST）,From TODO-全量Issue拆分.md §9: filters：included_tags/excluded_tags（验收：TEST）,Implement and verify: filters：included_tags/excluded_tags（验收：TEST）,py -3.11 -m pytest -q backend/tests/test_random_tag_filters.py backend/tests/test_random_json_tags.py,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/app/db/random_pick.py | backend/app/db/tags_get.py | backend/tests/test_random_tag_filters.py | backend/tests/test_random_json_tags.py,ISSUE-0002,priority:P0 milestone:M5 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pytest_tag_filters:ok
ISSUE-0112,TODO: filters：user_id/illust_id（验收：TEST）,From TODO-全量Issue拆分.md §9: filters：user_id/illust_id（验收：TEST）,Implement and verify: filters：user_id/illust_id（验收：TEST）,py -3.11 -m pytest -q backend/tests -k user_illust_filters,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/app/db/random_pick.py | backend/tests/test_random_user_illust_filters.py,ISSUE-0002,priority:P0 milestone:M5 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pytest_user_illust_filters:ok
ISSUE-0113,TODO: filters：created_from/to（验收：TEST）,From TODO-全量Issue拆分.md §9: filters：created_from/to（验收：TEST）,Implement and verify: filters：created_from/to（验收：TEST）,py -3.11 -m pytest -q backend/tests -k created_filters,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/app/db/random_pick.py | backend/tests/test_random_created_filters.py,ISSUE-0002,priority:P1 milestone:M5 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pytest_created_filters:ok
ISSUE-0114,TODO: NO_MATCH hints（applied_filters + suggestions）（验收：API）,From TODO-全量Issue拆分.md §9: NO_MATCH hints（applied_filters + suggestions）（验收：API）,Implement and verify: NO_MATCH hints（applied_filters + suggestions）（验收：API）,py -3.11 -m pytest -q backend/tests/test_random_image_mode.py -k no_match_returns_404,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/tests/test_random_image_mode.py,ISSUE-0002,priority:P0 milestone:M5 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pytest_no_match_hints:ok
ISSUE-0115,TODO: attempts 换图重试（坏图/超时）（验收：API）,From TODO-全量Issue拆分.md §9: attempts 换图重试（坏图/超时）（验收：API）,Implement and verify: attempts 换图重试（坏图/超时）（验收：API）,py -3.11 -m pytest -q backend/tests -k attempts_retry,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/app/db/random_pick.py | backend/tests/test_random_attempts_retry.py,ISSUE-0002,priority:P0 milestone:M5 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pytest_attempts_retry:ok
ISSUE-0116,TODO: fail cooldown（last_fail_at 冷却）（验收：DB+API）,From TODO-全量Issue拆分.md §9: fail cooldown（last_fail_at 冷却）（验收：DB+API）,Implement and verify: fail cooldown（last_fail_at 冷却）（验收：DB+API）,py -3.11 -m pytest -q backend/tests -k fail_cooldown,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/app/core/time.py | backend/app/db/images_mark.py | backend/app/db/random_pick.py | backend/tests/test_random_fail_cooldown.py,ISSUE-0002,priority:P0 milestone:M5 component:db estimate:S todo:derived done_at:2026-02-10 evidence:pytest_fail_cooldown:ok
ISSUE-0117,TODO: 登录与路由保护（验收：UI）,From TODO-全量Issue拆分.md §10: 登录与路由保护（验收：UI）,Implement and verify: 登录与路由保护（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0117.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0181|ISSUE-0182|ISSUE-0183 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0118,TODO: 全局错误处理（ApiErrorAlert）与 request_id 展示（验收：UI）,From TODO-全量Issue拆分.md §10: 全局错误处理（ApiErrorAlert）与 request_id 展示（验收：UI）,Implement and verify: 全局错误处理（ApiErrorAlert）与 request_id 展示（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0118.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0181 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0119,TODO: TanStack Query 缓存策略（验收：UI 不卡）,From TODO-全量Issue拆分.md §10: TanStack Query 缓存策略（验收：UI 不卡）,Implement and verify: TanStack Query 缓存策略（验收：UI 不卡）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0119.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0181 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0120,TODO: Dashboard 闭环卡片（验收：UI）,From TODO-全量Issue拆分.md §10: Dashboard 闭环卡片（验收：UI）,Implement and verify: Dashboard 闭环卡片（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0120.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0183 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0121,TODO: Import（preview/导入/记录/详情/回滚）（验收：UI）,From TODO-全量Issue拆分.md §10: Import（preview/导入/记录/详情/回滚）（验收：UI）,Implement and verify: Import（preview/导入/记录/详情/回滚）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0121.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0184|ISSUE-0185 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0122,TODO: Images（列表/详情/动作）（验收：UI）,From TODO-全量Issue拆分.md §10: Images（列表/详情/动作）（验收：UI）,Implement and verify: Images（列表/详情/动作）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0122.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0186 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0123,TODO: Tokens（新增/测试/启停/退避）（验收：UI）,From TODO-全量Issue拆分.md §10: Tokens（新增/测试/启停/退避）（验收：UI）,Implement and verify: Tokens（新增/测试/启停/退避）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0123.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0190 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0124,TODO: Proxies（导入/easy_proxies/探测）（验收：UI）,From TODO-全量Issue拆分.md §10: Proxies（导入/easy_proxies/探测）（验收：UI）,Implement and verify: Proxies（导入/easy_proxies/探测）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0124.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0191|ISSUE-0200|ISSUE-0205 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0125,TODO: Pools（CRUD+加入端点）（验收：UI）,From TODO-全量Issue拆分.md §10: Pools（CRUD+加入端点）（验收：UI）,Implement and verify: Pools（CRUD+加入端点）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0125.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0162|ISSUE-0163|ISSUE-0164|ISSUE-0165|ISSUE-0191 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0126,TODO: Bindings（recompute/override）（验收：UI）,From TODO-全量Issue拆分.md §10: Bindings（recompute/override）（验收：UI）,Implement and verify: Bindings（recompute/override）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0126.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0166|ISSUE-0167|ISSUE-0168|ISSUE-0169|ISSUE-0192 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0127,TODO: Jobs（list/detail/retry）（验收：UI）,From TODO-全量Issue拆分.md §10: Jobs（list/detail/retry）（验收：UI）,Implement and verify: Jobs（list/detail/retry）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0127.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0172|ISSUE-0173|ISSUE-0193 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0128,TODO: Settings（保存与恢复默认）（验收：UI）,From TODO-全量Issue拆分.md §10: Settings（保存与恢复默认）（验收：UI）,Implement and verify: Settings（保存与恢复默认）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0128.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0174|ISSUE-0175|ISSUE-0194 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0129,TODO: Audit（验收：UI）,From TODO-全量Issue拆分.md §10: Audit（验收：UI）,Implement and verify: Audit（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0129.md,ISSUE-0002,priority:P1 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0195 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0130,TODO: Random Playground（拼参数+预览+复制 curl）（验收：UI）,From TODO-全量Issue拆分.md §10: Random Playground（拼参数+预览+复制 curl）（验收：UI）,Implement and verify: Random Playground（拼参数+预览+复制 curl）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0130.md,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:S todo:derived superseded_by:ISSUE-0187 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0131,TODO: `/metrics` 基础指标（random 成功率、job 成功率、代理健康）（验收：METRICS）,From TODO-全量Issue拆分.md §11: `/metrics` 基础指标（random 成功率、job 成功率、代理健康）（验收：METRICS）,Implement and verify: `/metrics` 基础指标（random 成功率、job 成功率、代理健康）（验收：METRICS）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0002,priority:P0 milestone:M7 component:observability estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0132,TODO: `/healthz` 输出依赖状态（DB/worker/queue）（验收：API）,From TODO-全量Issue拆分.md §11: `/healthz` 输出依赖状态（DB/worker/queue）（验收：API）,Implement and verify: `/healthz` 输出依赖状态（DB/worker/queue）（验收：API）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0002,priority:P0 milestone:M7 component:worker estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0133,TODO: 安全单测：敏感字段不回显（验收：TEST）,From TODO-全量Issue拆分.md §11: 安全单测：敏感字段不回显（验收：TEST）,Implement and verify: 安全单测：敏感字段不回显（验收：TEST）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0002,priority:P0 milestone:M7 component:security estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0134,TODO: e2e 最小脚本：导入 10 条 → random json 返回 OK/NO_MATCH 合理（验收：TEST）,From TODO-全量Issue拆分.md §11: e2e 最小脚本：导入 10 条 → random json 返回 OK/NO_MATCH 合理（验收：TEST）,Implement and verify: e2e 最小脚本：导入 10 条 → random json 返回 OK/NO_MATCH 合理（验收：TEST）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0002,priority:P0 milestone:M7 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0135,TODO: 负载测试脚本（k6/locust）（验收：报告）,From TODO-全量Issue拆分.md §11: 负载测试脚本（k6/locust）（验收：报告）,Implement and verify: 负载测试脚本（k6/locust）（验收：报告）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0002,priority:P1 milestone:M7 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok report:docs/qa/reports/2026-02-10_random_bench.json
ISSUE-0136,TODO: imgproxy 支持（签名 URL，防滥用）,From TODO-全量Issue拆分.md §12: imgproxy 支持（签名 URL，防滥用）,Implement and verify: imgproxy 支持（签名 URL，防滥用）,pwsh -NoProfile -File scripts/test_backend.ps1,none,TODO,TODO,TODO,module:backend,ISSUE-0002,priority:P1 milestone:M7 component:backend estimate:S todo:derived
ISSUE-0137,TODO: API Key 系统（对外限流/计费）,From TODO-全量Issue拆分.md §12: API Key 系统（对外限流/计费）,Implement and verify: API Key 系统（对外限流/计费）,pwsh -NoProfile -File scripts/test_backend.ps1,none,TODO,TODO,TODO,module:backend,ISSUE-0002,priority:P1 milestone:M7 component:backend estimate:S todo:derived
ISSUE-0138,TODO: 多 proxy pool（按域名/按地区路由）,From TODO-全量Issue拆分.md §12: 多 proxy pool（按域名/按地区路由）,Implement and verify: 多 proxy pool（按域名/按地区路由）,pwsh -NoProfile -File scripts/test_backend.ps1,none,TODO,TODO,TODO,module:backend,ISSUE-0002,priority:P1 milestone:M7 component:backend estimate:S todo:derived
ISSUE-0139,TODO: FTS（tags/author 搜索加速）,From TODO-全量Issue拆分.md §12: FTS（tags/author 搜索加速）,Implement and verify: FTS（tags/author 搜索加速）,pwsh -NoProfile -File scripts/test_backend.ps1,none,TODO,TODO,TODO,module:backend,ISSUE-0002,priority:P2 milestone:M7 component:backend estimate:S todo:derived
ISSUE-0140,TODO: 数据归档/清理策略（request_logs 分表/清理）,From TODO-全量Issue拆分.md §12: 数据归档/清理策略（request_logs 分表/清理）,Implement and verify: 数据归档/清理策略（request_logs 分表/清理）,pwsh -NoProfile -File scripts/test_backend.ps1,none,TODO,TODO,TODO,module:backend,ISSUE-0002,priority:P2 milestone:M7 component:backend estimate:S todo:derived
ISSUE-0141,API: GET /random,Implement GET /random per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /random matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0023,priority:P0 milestone:M1 component:backend estimate:S done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0142,API: GET /i/{image_id}.{ext},Implement GET /i/{image_id}.{ext} per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /i/{image_id}.{ext} matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0023,priority:P0 milestone:M1 component:backend estimate:S done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok review:docs/reviews/ISSUE-0142.md
ISSUE-0143,API: GET /images,Implement GET /images per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /images matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0023 | ISSUE-0025 | ISSUE-0027,priority:P0 milestone:M5 component:backend estimate:S done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0144,API: GET /images/{id},Implement GET /images/{id} per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /images/{id} matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0023 | ISSUE-0025 | ISSUE-0027,priority:P0 milestone:M5 component:backend estimate:S done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0145,API: GET /tags,Implement GET /tags per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /tags matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0025,priority:P0 milestone:M5 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0146,API: GET /authors,Implement GET /authors per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /authors matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0023,priority:P0 milestone:M5 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0147,API: GET /{illust_id}.{ext},Implement GET /{illust_id}.{ext} per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /{illust_id}.{ext} matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0023,priority:P0 milestone:M1 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0148,API: GET /{illust_id}-{page}.{ext},Implement GET /{illust_id}-{page}.{ext} per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /{illust_id}-{page}.{ext} matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0023,priority:P0 milestone:M1 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0149,API: POST /admin/api/login,Implement POST /admin/api/login per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/login matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011,priority:P0 milestone:M0 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0150,API: POST /admin/api/logout,Implement POST /admin/api/logout per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/logout matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011,priority:P0 milestone:M0 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0151,API: POST /admin/api/imports,Implement POST /admin/api/imports per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/imports matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0021 | ISSUE-0041 | ISSUE-0023,priority:P0 milestone:M1 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0152,API: GET /admin/api/imports/{id},Implement GET /admin/api/imports/{id} per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /admin/api/imports/{id} matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0021 | ISSUE-0041 | ISSUE-0023,priority:P0 milestone:M1 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0153,API: POST /admin/api/imports/{id}/rollback,Implement POST /admin/api/imports/{id}/rollback per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/imports/{id}/rollback matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0021 | ISSUE-0041 | ISSUE-0023,priority:P0 milestone:M1 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0154,API: GET /admin/api/tokens,Implement GET /admin/api/tokens per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /admin/api/tokens matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0029 | ISSUE-0008,priority:P0 milestone:M3 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0155,API: POST /admin/api/tokens,Implement POST /admin/api/tokens per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/tokens matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0029 | ISSUE-0008,priority:P0 milestone:M3 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0156,API: POST /admin/api/tokens/{id}/test-refresh,Implement POST /admin/api/tokens/{id}/test-refresh per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/tokens/{id}/test-refresh matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0029 | ISSUE-0008,priority:P0 milestone:M3 component:backend estimate:S assumption:pixiv_oauth_env:PIXIV_OAUTH_CLIENT_ID/PIXIV_OAUTH_CLIENT_SECRET/PIXIV_OAUTH_HASH_SECRET done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0157,API: POST /admin/api/tokens/{id}/reset-failures,Implement POST /admin/api/tokens/{id}/reset-failures per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/tokens/{id}/reset-failures matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0029 | ISSUE-0008,priority:P0 milestone:M3 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0158,API: GET /admin/api/proxies/endpoints,Implement GET /admin/api/proxies/endpoints per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /admin/api/proxies/endpoints matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0031 | ISSUE-0008,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0159,API: POST /admin/api/proxies/endpoints/import,Implement POST /admin/api/proxies/endpoints/import per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/proxies/endpoints/import matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0031 | ISSUE-0008,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0160,API: POST /admin/api/proxies/easy-proxies/import,Implement POST /admin/api/proxies/easy-proxies/import per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/proxies/easy-proxies/import matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0031 | ISSUE-0008,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0161,API: POST /admin/api/proxies/probe,Implement POST /admin/api/proxies/probe per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/proxies/probe matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0031 | ISSUE-0008,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0162,API: GET /admin/api/proxy-pools,Implement GET /admin/api/proxy-pools per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /admin/api/proxy-pools matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0033 | ISSUE-0035,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0163,API: POST /admin/api/proxy-pools,Implement POST /admin/api/proxy-pools per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/proxy-pools matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0033 | ISSUE-0035,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0164,API: PUT /admin/api/proxy-pools/{id},Implement PUT /admin/api/proxy-pools/{id} per API契约-详细.md; request_id; stable error codes; no secret leaks.,PUT /admin/api/proxy-pools/{id} matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0033 | ISSUE-0035,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
